movie_key,title,directors,stars,genre,runtime,grade,synopsis,violence_per,violence,nudity,word,alcohol
tt1706620,Uncut Gems,Benny Safdie Josh Safdie,Adam Sandler Julia Fox Idina Menzel Mesfin Lamengo,Crime/ Drama/ Thriller,135,18,With his debts mounting and angry collectors closing in/ a fast-talking New York City jeweler risks everything in hope of staying afloat and alive.,79.09%,3,3,5,smoking and drinking
tt9738716,Bad Boys for Life,Adil El Arbi Bilall Fallah,Will Smith Martin Lawrence Vanessa Hudgens Alexander Ludwig,Action/ Comedy/ Crime,124,18,Miami detectives Mike Lowrey and Marcus Burnett must face off against a mother-and-son pair of drug lords who wreak vengeful havoc on their city.,77.59%,1,0,8,drinking
tt10451914,Love Actually,None,None,Comedy/ Drama/ Romance,135,15,Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London/ England.,53.72%,0,3,1,smoking and drinking
tt9620292,Possessor,Richard Curtis,Hugh Grant Martine McCutcheon Liam Neeson Laura Linney,Horror/ Sci-Fi/ Thriller,103,R,Possessor follows an agent who works for a secretive organization that uses brain-implant technology to inhabit other people's bodies - ultimately driving them to commit assassinations for high-paying clients.,80.50%,3,3,0,smoking and drinking
tt9130508,Baywatch,Brandon Cronenberg,Andrea Riseborough Christopher Abbott Jennifer Jason Leigh Rossif Sutherland,Action/ Comedy/ Crime,116,18,Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit/ as they uncover a criminal plot that threatens the future of the bay.,80.79%,3,3,10,drinking
tt10612922,Léon,Seth Gordon,Dwayne Johnson Zac Efron Alexandra Daddario Priyanka Chopra,Action/ Crime/ Drama,110,18,Mathilda/ a 12-year-old girl/ is reluctantly taken in by Léon/ a professional assassin/ after her family is murdered. An unusual relationship forms as she becomes his protégée and learns the assassin's trade.,78.75%,3,3,0,smoking and drinking
tt11161474,Schindler's List,Luc Besson,Jean Reno Gary Oldman Natalie Portman Danny Aiello,Biography/ Drama/ History,195,15,In German-occupied Poland during World War II/ industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.,80.72%,3,3,0,drinking
tt13061914,Born a Champion,Steven Spielberg,Liam Neeson Ralph Fiennes Ben Kingsley Caroline Goodall,Action/ Drama/ Sport,112,R,Mickey Kelley/ one of the first American black belts in Brazilian jiu-jitsu/ gets pulled away from everything he loves and into an unsanctioned MMA tournament.,53.69%,0,0,0,no alcohol or smoking
tt6571548,Unhinged,Alex Ranarivelo,Katrina Bowden Dennis Quaid Sean Patrick Flanery Johnny Jay Lee,Action/ Thriller,90,18,After a confrontation with an unstable man at an intersection/ a woman becomes the target of his rage.,77.73%,3,3,0,no alcohol or smoking
tt9016974,Alien,Derrick Borte,Russell Crowe Caren Pistorius Gabriel Bateman Jimmi Simpson,Horror/ Sci-Fi,117,18,After a space merchant vessel receives an unknown transmission as a distress call/ one of the crew is attacked by a mysterious life form and they soon realize that its life cycle has merely begun.,79.40%,3,3,6,smoking and drinking
tt9686708,Rocketman,Ridley Scott,Sigourney Weaver Tom Skerritt John Hurt Veronica Cartwright,Biography/ Drama/ Music,121,15,A musical fantasy about the fantastical human story of Elton John's breakthrough years.,73.83%,0,3,3,smoking and drinking
tt9794630,American Psycho,Dexter Fletcher,Taron Egerton Jamie Bell Richard Madden Bryce Dallas Howard,Comedy/ Crime/ Drama,101,18,A wealthy New York City investment banking executive/ Patrick Bateman/ hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent/ hedonistic fantasies.,81.69%,3,3,7,smoking and drinking
tt10016180,John Wick,Mary Harron,Christian Bale Justin Theroux Josh Lucas Bill Sage,Action/ Crime/ Thriller,101,18,An ex-hit-man comes out of retirement to track down the gangsters that killed his dog and took everything from him.,80.27%,3,3,3,no alcohol or smoking
tt9770150,Three Billboards Outside Ebbing Missouri,Chad Stahelski David Leitch,Keanu Reeves Michael Nyqvist Alfie Allen Willem Dafoe,Comedy/ Crime/ Drama,115,15,A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.,79.43%,3,1,5,smoking and drinking
tt9608818,The Rhythm Section,Martin McDonagh,Frances McDormand Woody Harrelson Sam Rockwell Caleb Landry Jones,Action/ Drama/ Mystery,109,15,A woman seeks revenge against those who orchestrated a plane crash that killed her family.,81.35%,3,3,0,smoking
tt9893250,The Equalizer 2,Reed Morano,Blake Lively Richard Brake Elly Curtis David Duggan,Action/ Crime/ Thriller,121,15,Robert McCall serves an unflinching justice for the exploited and oppressed/ but how far will he go when that is someone he loves?,81.28%,3,0,5,drinking
tt5363618,One Flew Over the Cuckoo's Nest,Antoine Fuqua,Denzel Washington Pedro Pascal Ashton Sanders Orson Bean,Drama,133,18,A criminal pleads insanity and is admitted to a mental institution/ where he rebels against the oppressive nurse and rallies up the scared patients.,74.03%,3,3,3,smoking and drinking
tt8367814,American Pie,Milos Forman,Jack Nicholson Louise Fletcher Michael Berryman Peter Brocco,Comedy,95,18,Four teenage boys enter a pact to lose their virginity by prom night.,75.61%,0,1,1,drinking
tt6751668,American Beauty,Paul Weitz Chris Weitz,Jason Biggs Chris Klein Thomas Ian Nicholas Jennifer Coolidge,Drama,122,18,A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter's best friend.,78.01%,3,3,2,smoking and drinking
tt0993846,Cut Throat City,Sam Mendes,Kevin Spacey Annette Bening Thora Birch Wes Bentley,Action/ Crime/ Drama,123,18,Set after Hurricane Katrina/ four boyhood friends out of options reluctantly accept an offer to pull off a dangerous heist in the heart of New Orleans.,76.88%,1,3,0,smoking and drinking
tt9691136,Skylines,RZA,Shameik Moore Demetrius Shipp Jr. Denzel Whitaker Keean Johnson,Action/ Adventure/ Sci-Fi,113,R,When a virus threatens to turn the now earth-dwelling friendly alien hybrids against humans/ Captain Rose Corley must lead a team of elite mercenaries on a mission to the alien world in order to save what's left of humanity.,53.69%,0,0,0,no alcohol or smoking
tt0111161,Shutter Island,Liam O'Donnell,Lindsey Morgan Jonathan Howard Daniel Bernhardt Rhona Mitra,Mystery/ Thriller,138,15,In 1954/ a U.S. Marshal investigates the disappearance of a murderer who escaped from a hospital for the criminally insane.,80.13%,3,3,4,smoking and drinking
tt7131622,It,Martin Scorsese,Leonardo DiCaprio Emily Mortimer Mark Ruffalo Ben Kingsley,Horror,135,15,In the summer of 1989/ a group of bullied kids band together to destroy a shape-shifting monster/ which disguises itself as a clown and preys on the children of Derry/ their small Maine town.,78.23%,3,0,4,smoking
tt1070874,Fury,Andy Muschietti,Bill Skarsgård Jaeden Martell Finn Wolfhard Sophia Lillis,Action/ Drama/ War,134,15,A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April/ 1945.,80.38%,3,1,7,smoking and drinking
tt0068646,Terminator 2: Judgment Day,David Ayer,Brad Pitt Shia LaBeouf Logan Lerman Michael Peña,Action/ Sci-Fi,137,15,A cyborg/ identical to the one who failed to kill Sarah Connor/ must now protect her teenage son/ John Connor/ from a more advanced and powerful cyborg.,80.78%,1,3,6,smoking
tt8579674,Predator,James Cameron,Arnold Schwarzenegger Linda Hamilton Edward Furlong Robert Patrick,Action/ Adventure/ Sci-Fi,107,18,A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.,81.66%,3,3,7,smoking and drinking
tt7395114,Taxi Driver,John McTiernan,Arnold Schwarzenegger Carl Weathers Kevin Peter Hall Elpidia Carrillo,Crime/ Drama,114,18,A mentally unstable veteran works as a nighttime taxi driver in New York City/ where the perceived decadence and sleaze fuels his urge for violent action by attempting to liberate a presidential campaign worker and an underage prostitute.,81.01%,3,3,6,smoking and drinking
tt12676326,Mulholland Dr.,Martin Scorsese,Robert De Niro Jodie Foster Cybill Shepherd Albert Brooks,Drama/ Mystery/ Thriller,147,18,After a car wreck on the winding Mulholland Drive renders a woman amnesiac/ she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality.,79.20%,1,3,0,smoking and drinking
tt10195452,Nocturnal Animals,David Lynch,Naomi Watts Laura Harring Justin Theroux Jeanne Bates,Drama/ Thriller,116,18,A wealthy art gallery owner is haunted by her ex-husband's novel/ a violent thriller she interprets as a symbolic revenge tale.,79.88%,1,3,7,smoking
tt0083929,Motherless Brooklyn,Tom Ford,Amy Adams Jake Gyllenhaal Michael Shannon Aaron Taylor-Johnson,Crime/ Drama/ Mystery,144,15,In 1950s New York/ a lonely private detective afflicted with Tourette's Syndrome ventures to solve the murder of his mentor and only friend.,81.15%,3,3,0,smoking and drinking
tt10362466,Batman: Soul of the Dragon,Edward Norton,Edward Norton Gugu Mbatha-Raw Alec Baldwin Willem Dafoe,Animation/ Action/ Adventure,83,R,In the 1970s/ a missing teacher of martial arts is the subject of a quest by his devoted and brilliant but distant students/ who include Batman.,73.24%,3,0,0,drinking
tt7286456,Coming to America,Sam Liu,David Giuntoli Mark Dacascos Kelly Hu Michael Jai White,Comedy/ Romance,116,15,An extremely pampered African Prince travels to Queens/ New York/ and goes undercover to find a wife that he can respect for her intelligence and will.,68.98%,0,3,0,smoking and drinking
tt8829830,Heat,John Landis,Eddie Murphy Paul Bates Garcelle Beauvais Feather,Crime/ Drama/ Thriller,170,18,A group of professional bank robbers start to feel the heat from police when they unknowingly leave a clue at their latest heist.,81.27%,3,1,6,smoking and drinking
tt0099685,The Terminator,Michael Mann,Al Pacino Robert De Niro Val Kilmer Jon Voight,Action/ Sci-Fi,107,18,A human soldier is sent from 2029 to 1984 to stop an almost indestructible cyborg killing machine/ sent from the same year/ which has been programmed to execute a young woman whose unborn son is the key to humanity's future salvation.,81.29%,3,3,1,smoking and drinking
tt9784798,Lolita,James Cameron,Arnold Schwarzenegger Linda Hamilton Michael Biehn Paul Winfield,Drama/ Romance,137,18,An English professor falls for a minor / and has to face the consequences of his actions.,76.06%,1,3,1,drinking
tt0361748,Strip Down Rise Up,Adrian Lyne,Jeremy Irons Dominique Swain Melanie Griffith Frank Langella,Documentary,112,R,Director:Michèle Ohayon|     Stars:Sheila Kelley/ Jenyne Butterfly/ Elizabeth Mihelich/ Amy Bond,53.69%,0,0,0,no alcohol or smoking
tt0110912,The King's Man,,,Action/ Adventure/ Comedy,,R,Director:Matthew Vaughn|     Stars:Ralph Fiennes/ Harris Dickinson/ Gemma Arterton/ Djimon Hounsou,53.69%,0,0,0,no alcohol or smoking
tt6394270,The Last of the Mohicans,,,Action/ Adventure/ Drama,112,15,Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.,78.77%,3,3,0,smoking
tt1675434,About Time,Michael Mann,Daniel Day-Lewis Madeleine Stowe Russell Means Eric Schweig,Comedy/ Drama/ Fantasy,123,15,At the age of 21/ Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.,76.14%,3,3,4,smoking and drinking
tt10618286,Apocalypse Now,Richard Curtis,Domhnall Gleeson Rachel McAdams Bill Nighy Lydia Wilson,Drama/ Mystery/ War,147,(Banned),A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,79.05%,3,3,1,smoking and drinking
tt0407887,The Revenant,Francis Ford Coppola,Martin Sheen Marlon Brando Robert Duvall Frederic Forrest,Action/ Adventure/ Drama,156,15,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,80.97%,3,3,6,smoking and drinking
tt9484998,The Big Lebowski,Alejandro G. Iñárritu,Leonardo DiCaprio Tom Hardy Will Poulter Domhnall Gleeson,Comedy/ Crime/ Sport,117,18,"Jeff ""The Dude"" Lebowski/ mistaken for a millionaire of the same name/ seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",77.73%,3,3,8,smoking and drinking
tt10514222,Zodiac,Joel Coen Ethan Coen,Jeff Bridges John Goodman Julianne Moore Steve Buscemi,Crime/ Drama/ Mystery,157,15,In the late 1960s/early 1970s/ a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer/ an unidentified individual who terrorizes Northern California with a killing spree.,79.43%,3,3,1,smoking and drinking
tt8046498,Ammonite,David Fincher,Jake Gyllenhaal Robert Downey Jr. Mark Ruffalo Anthony Edwards,Biography/ Drama/ Romance,120,R,1840s England/ acclaimed but overlooked fossil hunter Mary Anning and a young woman sent to convalesce by the sea develop an intense relationship/ altering both of their lives forever.,53.69%,0,3,0,smoking
tt8784956,Deadpool 2,Francis Lee,Kate Winslet Saoirse Ronan Gemma Jones James McArdle,Action/ Adventure/ Comedy,119,18,Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool)/ brings together a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal/ time-traveling cyborg Cable.,81.32%,3,3,7,smoking and drinking
tt1856101,Fifty Shades of Grey,David Leitch,Ryan Reynolds Josh Brolin Morena Baccarin Julian Dennison,Drama/ Romance/ Thriller,125,18,Literature student Anastasia Steele's life changes forever when she meets handsome/ yet tormented/ billionaire Christian Grey.,76.93%,3,3,1,drinking
tt8772262,The Hateful Eight,Sam Taylor-Johnson,Dakota Johnson Jamie Dornan Jennifer Ehle Eloise Mumford,Crime/ Drama/ Mystery,168,18,In the dead of a Wyoming winter/ a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.,81.10%,3,3,7,smoking
tt0133093,Extraction,Quentin Tarantino,Samuel L. Jackson Kurt Russell Jennifer Jason Leigh Walton Goggins,Action/ Thriller,116,18,Tyler Rake/ a fearless black market mercenary/ embarks on the most deadly extraction of his career when he's enlisted to rescue the kidnapped son of an imprisoned international crime lord.,81.51%,3,3,3,smoking and drinking
tt2312718,The Grand Budapest Hotel,Sam Hargrave,Chris Hemsworth Bryon Lerum Ryder Lerum Rudhraksh Jaiswal,Adventure/ Comedy/ Crime,99,15,A writer encounters the owner of an aging high-class hotel/ who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge.,78.17%,3,3,5,smoking and drinking
tt1568346,Room,Wes Anderson,Ralph Fiennes F. Murray Abraham Mathieu Amalric Adrien Brody,Drama/ Thriller,118,15,Held captive for 7 years in an enclosed space/ a woman and her young son finally gain their freedom/ allowing the boy to experience the outside world for the first time.,77.21%,3,3,1,no alcohol or smoking
tt1706620,The Hunt,Lenny Abrahamson,Brie Larson Jacob Tremblay Sean Bridgers Wendy Crewson,Action/ Horror/ Thriller,90,18,Twelve strangers wake up in a clearing. They don't know where they are/ or how they got there. They don't know they've been chosen - for a very specific purpose - The Hunt.,79.56%,1,3,2,drinking
tt9738716,The Shape of Water,Craig Zobel,Betty Gilpin Hilary Swank Ike Barinholtz Wayne Duvall,Adventure/ Drama/ Fantasy,123,18,At a top secret research facility in the 1960s/ a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.,81.26%,3,3,1,smoking and drinking
tt10451914,Widows,Steve McQueen,Viola Davis Michelle Rodriguez Elizabeth Debicki,Crime/ Drama/ Thriller,129,15,Four women with nothing in common except a debt left behind by their dead husbands' criminal activities take fate into their own hands and conspire to forge a future on their own terms.,81.06%,3,3,5,smoking and drinking
tt9620292,The Shining,Stanley Kubrick,Jack Nicholson Shelley Duvall Danny Lloyd Scatman Crothers,Drama/ Horror,146,(Banned),A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence/ while his psychic son sees horrific forebodings from both past and future.,78.33%,1,3,4,smoking and drinking
tt9130508,Scarface,Brian De Palma,Al Pacino Michelle Pfeiffer Steven Bauer Mary Elizabeth Mastrantonio,Crime/ Drama,170,18,In 1980 Miami/ a determined Cuban immigrant takes over a drug cartel and succumbs to greed.,80.59%,3,3,9,smoking and drinking
tt10612922,The Big Short,Adam McKay,Christian Bale Steve Carell Ryan Gosling Brad Pitt,Biography/ Comedy/ Drama,130,18,In 2006-2007 a group of investors bet against the US mortgage market. In their research they discover how flawed and corrupt the market is.,53.69%,0,3,4,smoking and drinking
tt11161474,Watchmen,Zack Snyder,Jackie Earle Haley Patrick Wilson Carla Gugino Malin Akerman,Action/ Drama/ Mystery,162,18,In 1985 where former superheroes exist/ the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation/ uncovering something that could completely change the course of history as we know it.,81.66%,3,3,7,smoking and drinking
tt13061914,Terminator: Dark Fate,Tim Miller,Linda Hamilton Arnold Schwarzenegger Mackenzie Davis Natalia Reyes,Action/ Adventure/ Sci-Fi,128,15,An augmented human and Sarah Connor must stop an advanced liquid Terminator from hunting down a young girl/ whose fate is critical to the human race.,79.36%,3,3,8,drinking
tt6571548,BlacKkKlansman,Spike Lee,John David Washington Adam Driver Laura Harrier Topher Grace,Biography/ Comedy/ Crime,135,15,Ron Stallworth/ an African American police officer from Colorado Springs/ CO/ successfully manages to infiltrate the local Ku Klux Klan branch with the help of a Jewish surrogate who eventually becomes its leader. Based on actual events.,78.92%,3,0,2,smoking
tt9016974,Blade Runner,Ridley Scott,Harrison Ford Rutger Hauer Sean Young Edward James Olmos,Action/ Sci-Fi/ Thriller,117,R,A blade runner must pursue and terminate four replicants who stole a ship in space/ and have returned to Earth to find their creator.,81.77%,3,3,3,smoking and drinking
tt9686708,The Godfather: Part II,Francis Ford Coppola,Al Pacino Robert De Niro Robert Duvall Diane Keaton,Crime/ Drama,202,18,The early life and career of Vito Corleone in 1920s New York City is portrayed/ while his son/ Michael/ expands and tightens his grip on the family crime syndicate.,81.37%,1,3,7,smoking and drinking
tt9794630,Nokeu nokeu,Eli Roth,Keanu Reeves Lorenza Izzo Ana de Armas Aaron Burns,Drama/ Thriller,99,18,A devoted father helps two stranded young women who knock on his door/ but his kind gesture turns into a dangerous seduction and a deadly game of cat and mouse.,76.49%,3,3,1,smoking and drinking
tt10016180,Bliss,,,Drama/ Romance/ Sci-Fi,,R,Director:Mike Cahill|     Stars:Owen Wilson/ Salma Hayek/ Nesta Cooper/ Jorge Lendeborg Jr.,53.69%,0,0,0,no alcohol or smoking
tt9770150,A Simple Favor,Paul Feig,Anna Kendrick Blake Lively Henry Golding Andrew Rannells,Comedy/ Crime/ Mystery,117,18,Stephanie is a single mother with a parenting vlog who befriends Emily/ a secretive upper-class woman who has a child at the same elementary school. When Emily goes missing/ Stephanie takes it upon herself to investigate.,78.66%,1,3,6,drinking
tt9608818,Dazed and Confused,Richard Linklater,Jason London Wiley Wiggins Matthew McConaughey Rory Cochrane,Comedy,102,R,The adventures of high school and junior high students on the last day of school in May 1976.,80.27%,1,1,0,drinking
tt9893250,Nightcrawler,Dan Gilroy,Jake Gyllenhaal Rene Russo Bill Paxton Riz Ahmed,Crime/ Drama/ Thriller,117,18,When Louis Bloom/ a con man desperate for work/ muscles into the world of L.A. crime journalism/ he blurs the line between observer and participant to become the star of his own story.,78.52%,3,3,4,smoking and drinking
tt5363618,Good Will Hunting,Gus Van Sant,Robin Williams Matt Damon Ben Affleck Stellan Skarsgård,Drama/ Romance,126,12,Will Hunting/ a janitor at M.I.T./ has a gift for mathematics/ but needs help from a psychologist to find direction in his life.,77.84%,3,3,8,smoking and drinking
tt8367814,Jagten,Thomas Vinterberg,Mads Mikkelsen Thomas Bo Larsen Annika Wedderkopp Lasse Fogelstrøm,Drama,115,15,A teacher lives a lonely life/ all the while struggling over his son's custody. His life slowly gets better as he finds love and receives good news from his son/ but his new luck is about to be brutally shattered by an innocent little lie.,78.30%,3,3,2,smoking and drinking
tt6751668,Braveheart,Mel Gibson,Mel Gibson Sophie Marceau Patrick McGoohan Angus Macfadyen,Biography/ Drama/ History,178,15,Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.,79.97%,3,3,3,drinking
tt0993846,A Clockwork Orange,Stanley Kubrick,Malcolm McDowell Patrick Magee Michael Bates Warren Clarke,Crime/ Drama/ Sci-Fi,136,(Banned),In the future/ a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment/ but it doesn't go as planned.,79.72%,3,3,4,smoking and drinking
tt9691136,The King,David Michôd,Tom Glynn-Carney Gábor Czap Tom Fisher Edward Ashley,Biography/ Drama/ History,140,18,Hal/ wayward prince and heir to the English throne/ is crowned King Henry V after his tyrannical father dies. Now the young king must navigate palace politics/ the war his father left behind/ and the emotional strings of his past life.,78.92%,3,3,0,drinking
tt0111161,National Lampoon's Animal House,John Landis,John Belushi Karen Allen Tom Hulce Stephen Furst,Comedy,109,18,At a 1962 college/ Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity/ but those troublemakers have other plans for him.,76.89%,1,3,3,smoking and drinking
tt7131622,6 Underground,Michael Bay,Ryan Reynolds Mélanie Laurent Manuel Garcia-Rulfo Ben Hardy,Action/ Thriller,128,18,Meet a new kind of action hero. Six untraceable agents/ totally off the grid. They've buried their pasts so they can change the future.,82.31%,3,3,7,smoking and drinking
tt1070874,Memento,Christopher Nolan,Guy Pearce Carrie-Anne Moss Joe Pantoliano Mark Boone Junior,Mystery/ Thriller,113,15,A man with short-term memory loss attempts to track down his wife's murderer.,79.44%,3,3,2,no alcohol or smoking
tt0068646,A Star Is Born,Bradley Cooper,Lady Gaga Bradley Cooper Sam Elliott Greg Grunberg,Drama/ Music/ Romance,136,15,A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.,74.78%,0,3,5,drinking
tt8579674,Fargo,Joel Coen Ethan Coen,William H. Macy Frances McDormand Steve Buscemi Peter Stormare,Crime/ Drama/ Thriller,98,18,Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.,81.38%,3,3,7,smoking and drinking
